tag_code	query_instruction_english	problem_clean_english	expert_judge	demon_flag	expert_reason
x02061003	Learn to use 3 or 4 digits to form a three-digit or four-digit number, and judge the size relationship between the digits. Related question types are limited to the following: (1) Use 3 digits to form a three-digit number smaller than a certain number. Find the total number of such three-digit numbers, the largest number, and the smallest number. Each digit can only be used once in the combination process. (2) Knowing that the sum of the digits in each digit of a four-digit number is a certain number, find the largest number and the smallest number of this four-digit number.	Among the eight numbers 11, 19, 3, 13, 9, 1, 20, and 6, the largest number is ____ and the smallest number is ____.	0	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	It is known that the number A is 7.4, which is 1.3 more than the number B. The number B is ____	0	0	
x11040203	Learn to perform addition and subtraction operations between two tens less than 100, and judge the relationship between the results of the calculation and other calculations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction formula consisting of two tens less than 100 and a single number; (2) Comparing the size of two addition or subtraction formulas consisting of two tens less than 100.	In the following formula, there are ____ numbers that are more than eighty: A: 8 + 21; B: 46 + 35; C: 92-5; D: 95-14	0	0	
x01010201	Learn the definitions of the following types of numbers, including integers, odd numbers, even numbers, fractions, decimals, positive numbers, negative numbers, and natural numbers. Common related question types include the following: (1) Select a number of a specified type from a given set of numbers; (2) Determine whether a number is within the defined range; (3) Determine whether a proposition about the classification of numbers is true or false.	Cut the largest circle from a square iron sheet with a circumference of 40cm. The circumference of this circle is ____cm.	0	0	
x48040202	Learn how to estimate the total purchase price of three items in a shopping scenario. Common related question types include the following: (1) Given the prices of three items (each item can be a three-digit or two-digit price), but at least one of the items has a three-digit price, calculate the approximate total purchase price of the three items; (2) Calculate both the approximate and exact total purchase price of the three items;	Without calculating the product of 98×59, the number closest to ( ) is A. 4000 B. 5400 C. 6000 	0	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	50÷50=____ 40÷40=____	0	0	
x11040203	Learn to perform addition and subtraction operations between two tens less than 100, and judge the relationship between the results of the calculation and other calculations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction formula consisting of two tens less than 100 and a single number; (2) Comparing the size of two addition or subtraction formulas consisting of two tens less than 100.	"Fill in ""＞"", ""＜"" or ""="". 80-70____10+20 20+20____90-40"	1	0	
x02030701	Learn the composition of two-digit numbers less than or equal to 20 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	Use short division to find the least common multiple of 8 and 12 which is ____.	0	0	
x11041602	Learn to calculate addition and subtraction between two two-digit numbers, and judge the relationship between the result and other equations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction equation consisting of two-digit numbers with a single number; (2) Comparing the size of two addition or subtraction equations consisting of two-digit numbers. In addition, please note that when the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	There are only 9 decimals that are greater than 8 but smaller than 9. ____. (True or false)	0	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	From left to right, fill in ____ in the boxes. (Connect with commas)	0	0	
x04030501	Learn to calculate the reciprocal of a number. Common related question types include the following: (1) Calculate the reciprocal of one or more given numbers; (2) Given an equation where the product of a number and a blank is 1, find the value of the number that can be filled in the blank.	There is a bag of candy. If it is divided equally among 10 children, it will be completely divided. If it is divided evenly among 12 children, it will be divided equally. There are at least ____ pieces in this bag of candies.	0	0	
x07020502	Learn how to rewrite decimals (the value of decimal remains the same). Common related question types include the following: (1) Rewrite a given integer or decimal to new decimal with more decimal places or smaller fraction unit. Also note: the question stem does not contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be rewritten and does not involve simplification. When the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Rewriting 0.8 into a two-digit decimal of equal magnitude is ____.	1	0	
x11041602	Learn to calculate addition and subtraction between two two-digit numbers, and judge the relationship between the result and other equations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction equation consisting of two-digit numbers with a single number; (2) Comparing the size of two addition or subtraction equations consisting of two-digit numbers. In addition, please note that when the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Find the difference between 74 and 50. Is it equal to 24?	1	0	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	It is known that the number A is 7.4, which is 1.3 more than the number B. The number B is ____	0	0	
x48040202	Learn how to estimate the total purchase price of three items in a shopping scenario. Common related question types include the following: (1) Given the prices of three items (each item can be a three-digit or two-digit price), but at least one of the items has a three-digit price, calculate the approximate total purchase price of the three items; (2) Calculate both the approximate and exact total purchase price of the three items;	The estimated product of 42×89 is ( ) A. 3200 B. 4500 C. 3600 	0	0	
x04030501	Learn to calculate the reciprocal of a number. Common related question types include the following: (1) Calculate the reciprocal of one or more given numbers; (2) Given an equation where the product of a number and a blank is 1, find the value of the number that can be filled in the blank.	The reciprocal of \<5\frac{2}{5}\> is ____, and the reciprocal of \<3\frac{5}{9}\> is ____.	1	0	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	There are 5 balls each in four colors: red, black, yellow, and blue. If you want to get out the balls, there must be 2 balls of different colors. At least ____ balls must be out.	0	0	
x20050401	Learn how to convert between kilograms and grams. Common related question types include the following: (1) Comparing the size relationship between two masses; (2) Calculating the result of converting between kilograms and grams. Also note: the units involved in the question stem can only be grams and kilograms, the numbers in the question must be integers, and the question stem cannot contain any addition, subtraction, multiplication, or division operations other than unit conversion.	If a bag of flour weighs 3 kilograms, how many grams does it weigh?	1	0	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	6＋10＝____ 16－____＝10 16－____＝6	0	0	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	Expand 0.08 to its ____ times is 80, shrink 4.6 to its ____ times is 0.046.	0	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	A bookstore had 60 novels on one shelf and 30 on another. How many novels are there in total?	1	0	
x07020402	Learn how to simplify decimals. Common related question types include the following: (1) Calculate the simplified result of a given decimal and simplify it to the simplest level, that is, there is no 0 at the end of the decimal part. Also note: the stem cannot contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be simplified and not rewritten. When the stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	The greatest common factor of 121 and 11 is ____, and the least common multiple is ____.	0	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	To calculate 85-60, first calculate 80-60=____, then calculate ____+5=____.	0	0	
x01010201	Learn the definitions of the following types of numbers, including integers, odd numbers, even numbers, fractions, decimals, positive numbers, negative numbers, and natural numbers. Common related question types include the following: (1) Select a number of a specified type from a given set of numbers; (2) Determine whether a number is within the defined range; (3) Determine whether a proposition about the classification of numbers is true or false.	Simple calculation: 102×0.36=____.	0	0	
x57130902	Learn to solve feasible combinations by enumeration. Common related question types include the following: (1) Given a numerical value of a total quantity demanded (e.g., total quantity of goods transported, total price), and the numerical value that each option can provide (e.g., the loading capacity of trucks of different sizes, coins of different denominations), solve the option combination that just meets the total quantity demanded. Also note that the numbers in the question stem are all integers, and the numerical value of each option in the combination cannot be wasted (e.g., each truck must be fully loaded, and no change is given for the currency). In the problem-solving process, no more than 15 feasible combinations should be enumerated.	A parking lot charges $3 for motorcycles and $5 for cars per hour. You have exactly $15 to spend on parking. Enumerate all possible combinations of parking choices (motorcycles and cars) that sum exactly to $15.	1	0	
x09020509	Learn the concept of common multiples related to the numbers 2, 3, and 5. Common related question types include the following: (1) From the given known numbers, select the number that meets the condition of common multiples of two or three numbers among 2, 3, and 5; (2) Select the largest or smallest number among the given numbers that meets the condition of common multiples of two or three numbers among 2, 3, and 5.	To make □63 a multiple of 3, you can fill in ____.	0	0	
x02061003	Learn to use 3 or 4 digits to form a three-digit or four-digit number, and judge the size relationship between the digits. Related question types are limited to the following: (1) Use 3 digits to form a three-digit number smaller than a certain number. Find the total number of such three-digit numbers, the largest number, and the smallest number. Each digit can only be used once in the combination process. (2) Knowing that the sum of the digits in each digit of a four-digit number is a certain number, find the largest number and the smallest number of this four-digit number.	Using any digits, form a four-digit number whose digits total 7. What are the largest and smallest numbers you can create?	1	0	
x11040203	Learn to perform addition and subtraction operations between two tens less than 100, and judge the relationship between the results of the calculation and other calculations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction formula consisting of two tens less than 100 and a single number; (2) Comparing the size of two addition or subtraction formulas consisting of two tens less than 100.	60÷30=____ 60÷10=____	0	0	
x04030601	Learn to use reciprocals to solve problems related to alphabetic formulas (forms in which a letter is multiplied by a number, e.g., 0.5*a). Commonly related question types include the following: (1) Knowing one connected equation between alphabetic formulas (e.g., 0.5*a = ... = 0.2*b), comparing the sizes of letters; (2) Knowing alphabetic formulas all equal to 1 (0.5*a = ... = 0.2*b = 1), find the value of another addition and subtraction expression consisting of alphabetic formulas containing the letters in the above alphabetic formulas. In addition, please note: the letters appearing in the question stem do not involve the calculation of power.	\<\frac{2}{3}\> of number A is equal to \<\frac{3}{4}\> of number B. The simplest integer ratio between numbers A and B is ____.	0	0	
x04030501	Learn to calculate the reciprocal of a number. Common related question types include the following: (1) Calculate the reciprocal of one or more given numbers; (2) Given an equation where the product of a number and a blank is 1, find the value of the number that can be filled in the blank.	The school organizes a car trip for 80 people. The air-conditioned bus is limited to 42 people and costs 441 yuan; the ordinary bus is limited to 20 people and costs 206 yuan; the minibus is limited to 15 people and costs 162 yuan. Rent a ____ bus or ____ car Puchong, ____ minibus is the cheapest.	0	0	
x09020509	Learn the concept of common multiples related to the numbers 2, 3, and 5. Common related question types include the following: (1) From the given known numbers, select the number that meets the condition of common multiples of two or three numbers among 2, 3, and 5; (2) Select the largest or smallest number among the given numbers that meets the condition of common multiples of two or three numbers among 2, 3, and 5.	331 needs at least ____ to be divisible by 2, at least ____ to be a multiple of 5, and at least ____ to be a multiple of 3.	0	0	
x11040203	Learn to perform addition and subtraction operations between two tens less than 100, and judge the relationship between the results of the calculation and other calculations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction formula consisting of two tens less than 100 and a single number; (2) Comparing the size of two addition or subtraction formulas consisting of two tens less than 100.	Cut the largest circle from a square iron sheet with a circumference of 40cm. The circumference of this circle is ____cm.	0	0	
x02021101	Learn the relationship between natural numbers within 5. Common related question types include the following: (1) Sorting numbers by size; (2) Comparing numbers. Also note: the question stem does not contain addition, subtraction, multiplication, or division formulas.	Compare 2 and 5. Which number is greater?	1	0	
x04030501	Learn to calculate the reciprocal of a number. Common related question types include the following: (1) Calculate the reciprocal of one or more given numbers; (2) Given an equation where the product of a number and a blank is 1, find the value of the number that can be filled in the blank.	"What is the value of x in the equation: 

x × 3/4 = 1"	0	0	
x07010103	Learn the relationship between the changes in the numerator and denominator of a fraction while keeping the value unchanged. Common related question types include the following: (1) Rewrite a fraction into an equal fraction with a specified numerator or denominator; (2) Determine the change in the original denominator or numerator of a fraction when the numerator or denominator increases or decreases, and the value of the fraction remains unchanged. In addition, it should be noted that the change in the numerator or denominator should be limited to addition, subtraction, multiplication, and division operations between integers.	If we add 15 to the numerator of \frac{5}{8}, to keep the size of the fraction unchanged, we should multiply the denominator by ____.	1	0	
x02021101	Learn the relationship between natural numbers within 5. Common related question types include the following: (1) Sorting numbers by size; (2) Comparing numbers. Also note: the question stem does not contain addition, subtraction, multiplication, or division formulas.	4－3＝____	0	0	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	The Himalayas are about 8,848 meters high and are written as ____.	0	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	Do the math: 371÷80=____……____.	0	0	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	Write the number directly: 0.4×10÷1000＝____	0	0	
x57130902	Learn to solve feasible combinations by enumeration. Common related question types include the following: (1) Given a numerical value of a total quantity demanded (e.g., total quantity of goods transported, total price), and the numerical value that each option can provide (e.g., the loading capacity of trucks of different sizes, coins of different denominations), solve the option combination that just meets the total quantity demanded. Also note that the numbers in the question stem are all integers, and the numerical value of each option in the combination cannot be wasted (e.g., each truck must be fully loaded, and no change is given for the currency). In the problem-solving process, no more than 15 feasible combinations should be enumerated.	There are 47 members in the school dance team. If we use the &quot;one-to-one&quot; method to call each member for emergency training, it will take at least ____ minutes. (One call takes 1 minute)	0	0	
x07010103	Learn the relationship between the changes in the numerator and denominator of a fraction while keeping the value unchanged. Common related question types include the following: (1) Rewrite a fraction into an equal fraction with a specified numerator or denominator; (2) Determine the change in the original denominator or numerator of a fraction when the numerator or denominator increases or decreases, and the value of the fraction remains unchanged. In addition, it should be noted that the change in the numerator or denominator should be limited to addition, subtraction, multiplication, and division operations between integers.	Fill in the appropriate numbers in the brackets: (1) \frac{12}{24}=\frac{()}{42} (2) \frac{12}{36}=\frac{()}{63} (3) \frac{12}{48}=\frac{()}{84} (4) \frac{13}{39}=\frac{()}{93}．	1	0	
x20050401	Learn how to convert between kilograms and grams. Common related question types include the following: (1) Comparing the size relationship between two masses; (2) Calculating the result of converting between kilograms and grams. Also note: the units involved in the question stem can only be grams and kilograms, the numbers in the question must be integers, and the question stem cannot contain any addition, subtraction, multiplication, or division operations other than unit conversion.	Express 15 kilograms in grams.	1	0	
x04030501	Learn to calculate the reciprocal of a number. Common related question types include the following: (1) Calculate the reciprocal of one or more given numbers; (2) Given an equation where the product of a number and a blank is 1, find the value of the number that can be filled in the blank.	Calculate the reciprocal of 0.2 and verify the product of the two numbers is 1.	1	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	Xiaoli bought a skirt for 40 yuan and had 50 yuan left. How many yuan did Xiaoli have? The complete formula is: ____ (yuan)	1	0	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	24.5 ÷ ____ = 0.245	1	0	
x02021101	Learn the relationship between natural numbers within 5. Common related question types include the following: (1) Sorting numbers by size; (2) Comparing numbers. Also note: the question stem does not contain addition, subtraction, multiplication, or division formulas.	A rectangular parallelepiped has a square base with an area of 16 square decimeters and a square side when unfolded. Then the surface area of the cuboid is ____ square decimeters.	0	0	
x20070401	Learn how to convert area units: square meters, square decimeters, square centimeters, and square millimeters. Common related question types include the following: (1) Direct conversion based on the conversion rate between area units. Also note: the questions do not involve mathematical application questions, the area conversion units do not include square kilometers, the questions do not include other addition, subtraction, multiplication, and division operations other than area unit conversion, and the questions cannot include size comparisons.	\(\frac{3}{4}\)hours\( = \)____minutes\(\frac{7}{{25}}\) cubic meters\( = \)____cubic decimeters 65 cubic centimeters \( = \)____sharp (write decimal)	0	0	
x04030601	Learn to use reciprocals to solve problems related to alphabetic formulas (forms in which a letter is multiplied by a number, e.g., 0.5*a). Commonly related question types include the following: (1) Knowing one connected equation between alphabetic formulas (e.g., 0.5*a = ... = 0.2*b), comparing the sizes of letters; (2) Knowing alphabetic formulas all equal to 1 (0.5*a = ... = 0.2*b = 1), find the value of another addition and subtraction expression consisting of alphabetic formulas containing the letters in the above alphabetic formulas. In addition, please note: the letters appearing in the question stem do not involve the calculation of power.	Simple calculation: \<\frac{7}{8}\>-\<\frac{3}{7}\>+\<\frac{1}{8}\>=____3-\<\frac{9 }{{13}}\>-\<\frac{4}{{13}}\>=____	0	0	
x20070401	Learn how to convert area units: square meters, square decimeters, square centimeters, and square millimeters. Common related question types include the following: (1) Direct conversion based on the conversion rate between area units. Also note: the questions do not involve mathematical application questions, the area conversion units do not include square kilometers, the questions do not include other addition, subtraction, multiplication, and division operations other than area unit conversion, and the questions cannot include size comparisons.	Fill in the appropriate unit name on the horizontal line. (Use letters) A box of ice cream weighs 300 ____. The area of the classroom blackboard is approximately 3 ____. A large bucket of laundry detergent contains 3 ____.	0	0	
x07020402	Learn how to simplify decimals. Common related question types include the following: (1) Calculate the simplified result of a given decimal and simplify it to the simplest level, that is, there is no 0 at the end of the decimal part. Also note: the stem cannot contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be simplified and not rewritten. When the stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Among 4.06, 0.406, 4.006, and 4.6, the largest number is ____ and the smallest number is ____.	0	0	
x20070401	Learn how to convert area units: square meters, square decimeters, square centimeters, and square millimeters. Common related question types include the following: (1) Direct conversion based on the conversion rate between area units. Also note: the questions do not involve mathematical application questions, the area conversion units do not include square kilometers, the questions do not include other addition, subtraction, multiplication, and division operations other than area unit conversion, and the questions cannot include size comparisons.	fill in the blank. The area of a small park is about 3____; equal to ____ square meters.	1	0	
x04030601	Learn to use reciprocals to solve problems related to alphabetic formulas (forms in which a letter is multiplied by a number, e.g., 0.5*a). Commonly related question types include the following: (1) Knowing one connected equation between alphabetic formulas (e.g., 0.5*a = ... = 0.2*b), comparing the sizes of letters; (2) Knowing alphabetic formulas all equal to 1 (0.5*a = ... = 0.2*b = 1), find the value of another addition and subtraction expression consisting of alphabetic formulas containing the letters in the above alphabetic formulas. In addition, please note: the letters appearing in the question stem do not involve the calculation of power.	"Fill in the horizontal lines with ""\< > \>"", ""\< < \>"" or ""\< = \>"". When x\< = \>0.1, 2+3x____2; 2x+3x____2"	0	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	Written calculation: 8.49-2.45=____	0	0	
x07010103	Learn the relationship between the changes in the numerator and denominator of a fraction while keeping the value unchanged. Common related question types include the following: (1) Rewrite a fraction into an equal fraction with a specified numerator or denominator; (2) Determine the change in the original denominator or numerator of a fraction when the numerator or denominator increases or decreases, and the value of the fraction remains unchanged. In addition, it should be noted that the change in the numerator or denominator should be limited to addition, subtraction, multiplication, and division operations between integers.	\frac{1}{3}=\frac{()}{15} \frac{45}{27}=\frac{()}{3} \frac{33}{44}=\frac{3}{()} \frac{9}{2}=\frac{()}{8} \frac{18}{24}=\frac{()}{4}=\frac{()}{32} \frac{5}{8}=\frac{()}{40} \frac{1}{3}=____÷6=5÷____． 	1	0	
x09020509	Learn the concept of common multiples related to the numbers 2, 3, and 5. Common related question types include the following: (1) From the given known numbers, select the number that meets the condition of common multiples of two or three numbers among 2, 3, and 5; (2) Select the largest or smallest number among the given numbers that meets the condition of common multiples of two or three numbers among 2, 3, and 5.	If the sum of the digits in each digit of a number is a multiple of 3, then this number is also a multiple of ____. If you want to make 758□ a multiple of 3, then you can fill ____ in the □.	0	0	
x02030701	Learn the composition of two-digit numbers less than or equal to 20 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	There are ____ 2's and ____ 4's in 8.	0	0	
x07020502	Learn how to rewrite decimals (the value of decimal remains the same). Common related question types include the following: (1) Rewrite a given integer or decimal to new decimal with more decimal places or smaller fraction unit. Also note: the question stem does not contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be rewritten and does not involve simplification. When the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Among 4.06, 0.406, 4.006, and 4.6, the largest number is ____ and the smallest number is ____.	0	0	
x57130902	Learn to solve feasible combinations by enumeration. Common related question types include the following: (1) Given a numerical value of a total quantity demanded (e.g., total quantity of goods transported, total price), and the numerical value that each option can provide (e.g., the loading capacity of trucks of different sizes, coins of different denominations), solve the option combination that just meets the total quantity demanded. Also note that the numbers in the question stem are all integers, and the numerical value of each option in the combination cannot be wasted (e.g., each truck must be fully loaded, and no change is given for the currency). In the problem-solving process, no more than 15 feasible combinations should be enumerated.	Both shopping malls A and B sell the same kind of jackets, each originally priced at 120 yuan. During the National Day holiday, mall A reduces the price by \frac{1}{10}, while mall B keeps the price the same. During the New Year&#39;s Day holiday, mall A raises the price by \frac{1}{5} compared to the National Day holiday, while mall B raises the price by \frac{1}{10}. On New Year&#39;s Day, Mingming&#39;s mother wants to buy such a jacket for her. Which mall should she go to for the best deal?	0	0	
x09020509	Learn the concept of common multiples related to the numbers 2, 3, and 5. Common related question types include the following: (1) From the given known numbers, select the number that meets the condition of common multiples of two or three numbers among 2, 3, and 5; (2) Select the largest or smallest number among the given numbers that meets the condition of common multiples of two or three numbers among 2, 3, and 5.	The following numbers that can be multiples of 2, 3, and 5 at the same time are ( ) A. 215 B. 370 C. 420 	1	0	
x11040203	Learn to perform addition and subtraction operations between two tens less than 100, and judge the relationship between the results of the calculation and other calculations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction formula consisting of two tens less than 100 and a single number; (2) Comparing the size of two addition or subtraction formulas consisting of two tens less than 100.	Subtract 30 from 90. Is this number greater than 50?	1	0	
x07020402	Learn how to simplify decimals. Common related question types include the following: (1) Calculate the simplified result of a given decimal and simplify it to the simplest level, that is, there is no 0 at the end of the decimal part. Also note: the stem cannot contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be simplified and not rewritten. When the stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Convert the following fractions to decimals: \<\frac{{\rm {3}}}{{25}}\>=____, \<\frac{{\rm {7}}}{{{\rm {10 }}}}\>=____.	0	0	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	Calculation: 30.4×45=____, 158×2.5=____.	0	0	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	Written calculation: 8.49-2.45=____	0	0	
x11041602	Learn to calculate addition and subtraction between two two-digit numbers, and judge the relationship between the result and other equations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction equation consisting of two-digit numbers with a single number; (2) Comparing the size of two addition or subtraction equations consisting of two-digit numbers. In addition, please note that when the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Fill in “&gt;”, “&lt;” or “=” on the horizontal line. 63162____63160 38700____387000 199999999____2230000____230,000. 	0	0	
x02061003	Learn to use 3 or 4 digits to form a three-digit or four-digit number, and judge the size relationship between the digits. Related question types are limited to the following: (1) Use 3 digits to form a three-digit number smaller than a certain number. Find the total number of such three-digit numbers, the largest number, and the smallest number. Each digit can only be used once in the combination process. (2) Knowing that the sum of the digits in each digit of a four-digit number is a certain number, find the largest number and the smallest number of this four-digit number.	In ____+6＜12, the largest thing that can be filled in ____ is ____.	0	0	
x09020509	Learn the concept of common multiples related to the numbers 2, 3, and 5. Common related question types include the following: (1) From the given known numbers, select the number that meets the condition of common multiples of two or three numbers among 2, 3, and 5; (2) Select the largest or smallest number among the given numbers that meets the condition of common multiples of two or three numbers among 2, 3, and 5.	If 275□4 is a multiple of 3, then the smallest number that can be filled in the □ is ____, and the largest number that can be filled in is ____.	0	0	
x06020104	Learn to compare the size relationship between one-digit decimals. Related question types include the following: (1) Find the result after sorting multiple one-digit decimals; (2) Compare the size of two one-digit decimals (if unit information is included, the units of the two one-digit decimals must be the same). In addition, please note that the question stem cannot contain addition, subtraction, multiplication, and division formulas.	Arrange these water depths from deepest to shallowest: 0.5 meters, 0.8 meters, 0.3 meters.	1	0	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	Add or subtract several numbers to get adjacent whole hundreds. 285+____=300; 285-____=200	0	0	
x07010103	Learn the relationship between the changes in the numerator and denominator of a fraction while keeping the value unchanged. Common related question types include the following: (1) Rewrite a fraction into an equal fraction with a specified numerator or denominator; (2) Determine the change in the original denominator or numerator of a fraction when the numerator or denominator increases or decreases, and the value of the fraction remains unchanged. In addition, it should be noted that the change in the numerator or denominator should be limited to addition, subtraction, multiplication, and division operations between integers.	If the numerator of \frac{3}{11} increases by 6, the denominator should be increased by 6 to keep the size of the fraction unchanged. ____. (True or false)	1	0	
x01010201	Learn the definitions of the following types of numbers, including integers, odd numbers, even numbers, fractions, decimals, positive numbers, negative numbers, and natural numbers. Common related question types include the following: (1) Select a number of a specified type from a given set of numbers; (2) Determine whether a number is within the defined range; (3) Determine whether a proposition about the classification of numbers is true or false.	The sum of a natural number and its reciprocal is 4.25. This natural number is ____.	0	0	
x01010201	Learn the definitions of the following types of numbers, including integers, odd numbers, even numbers, fractions, decimals, positive numbers, negative numbers, and natural numbers. Common related question types include the following: (1) Select a number of a specified type from a given set of numbers; (2) Determine whether a number is within the defined range; (3) Determine whether a proposition about the classification of numbers is true or false.	There are ____ kinds of stationery in total, the utility knife ranks first, and the set square ranks ____.	0	0	
